invoice_id,customer_id,territory,invoice_date,amount_inr
SINV-71450,CUST-03647,Chennai,2024-08-06,9024
SINV-39967,CUST-03647,Chennai,2024-11-07,15573
SINV-12584,CUST-03647,Chennai,2024-03-04,18925
SINV-69733,CUST-03647,Chennai,2024-10-26,14699
SINV-42402,CUST-03647,Chennai,2025-04-15,10038
SINV-96363,CUST-03647,Chennai,2024-01-09,9852
SINV-24635,CUST-07609,Coimbatore,2024-06-10,17819
SINV-53590,CUST-07609,Coimbatore,2025-05-03,9011
SINV-51675,CUST-08981,Hyderabad,2024-01-02,3218
SINV-53586,CUST-08981,Hyderabad,2024-10-24,3470
SINV-60031,CUST-02372,Hyderabad,2024-01-14,1272
SINV-42861,CUST-02372,Hyderabad,2024-09-05,2752
SINV-65169,CUST-02372,Hyderabad,2025-03-29,2776
SINV-58012,CUST-02372,Hyderabad,2024-02-25,1907
SINV-65757,CUST-02372,Hyderabad,2024-03-18,2213
SINV-50300,CUST-02372,Hyderabad,2024-06-19,2021
SINV-59999,CUST-11024,Chennai,2024-12-03,6041
SINV-50043,CUST-11024,Chennai,2024-11-18,9632
SINV-81897,CUST-11024,Chennai,2024-05-22,7284
SINV-75093,CUST-11024,Chennai,2024-08-05,5616
SINV-73314,CUST-11024,Chennai,2024-07-05,9537
SINV-56466,CUST-11024,Chennai,2025-04-22,7079
SINV-94406,CUST-02355,Coimbatore,2024-01-04,26907
SINV-37720,CUST-02355,Coimbatore,2024-02-26,25718
SINV-67097,CUST-02355,Coimbatore,2023-07-07,37340
SINV-43051,CUST-02355,Coimbatore,2023-07-17,35349
SINV-18770,CUST-02355,Coimbatore,2024-05-28,49112
SINV-52336,CUST-16149,Ahmedabad,2024-09-17,1193
SINV-11287,CUST-16149,Ahmedabad,2023-12-15,913
SINV-38147,CUST-16149,Ahmedabad,2024-10-07,1695
SINV-89813,CUST-16149,Ahmedabad,2024-03-04,1056
SINV-19581,CUST-16149,Ahmedabad,2024-10-15,1129
SINV-31333,CUST-16149,Ahmedabad,2024-12-24,1220
SINV-65587,CUST-04869,Mumbai,2023-08-13,26491
SINV-96136,CUST-04869,Mumbai,2024-02-01,14957
SINV-51784,CUST-04869,Mumbai,2023-12-26,15746
SINV-97568,CUST-04869,Mumbai,2024-04-01,15611
SINV-85559,CUST-04869,Mumbai,2023-12-15,29819
SINV-46142,CUST-04869,Mumbai,2023-07-28,30924
SINV-68609,CUST-05837,Chennai,2025-06-20,18819
SINV-33382,CUST-05837,Chennai,2024-10-29,14268
SINV-14489,CUST-05837,Chennai,2024-02-25,12564
SINV-41826,CUST-05837,Chennai,2025-02-23,14314
SINV-87965,CUST-05837,Chennai,2025-06-07,15644
SINV-81387,CUST-05837,Chennai,2024-08-06,10785
SINV-73151,CUST-04138,Hyderabad,2023-12-29,3374
SINV-32360,CUST-04138,Hyderabad,2024-10-13,7030
SINV-95491,CUST-04138,Hyderabad,2024-04-23,3959
SINV-82088,CUST-04138,Hyderabad,2025-01-31,4127
SINV-17630,CUST-04138,Hyderabad,2023-09-28,5641
SINV-46102,CUST-04138,Hyderabad,2024-01-14,3319
SINV-65015,CUST-05541,Hyderabad,2025-05-02,9314
SINV-89471,CUST-05541,Hyderabad,2025-05-17,9901
SINV-69343,CUST-05541,Hyderabad,2024-04-13,12845
SINV-92146,CUST-05541,Hyderabad,2025-03-10,12555
SINV-30748,CUST-05541,Hyderabad,2024-03-26,11537
SINV-94098,CUST-05541,Hyderabad,2024-07-23,8398
SINV-58694,CUST-12302,Chennai,2024-01-11,77915
SINV-84063,CUST-12302,Chennai,2024-09-10,91836
SINV-38329,CUST-12302,Chennai,2024-07-01,54713
SINV-86586,CUST-12302,Chennai,2025-03-31,58039
SINV-40181,CUST-12302,Chennai,2024-06-09,103256
SINV-67957,CUST-12302,Chennai,2024-03-16,84431
SINV-37578,CUST-04577,Coimbatore,2025-01-30,6432
SINV-56090,CUST-13919,Chennai,2024-04-06,36799
SINV-88305,CUST-13919,Chennai,2024-12-09,19498
SINV-22641,CUST-13919,Chennai,2024-01-03,36310
SINV-82769,CUST-13919,Chennai,2024-02-28,23093
SINV-78077,CUST-13919,Chennai,2025-04-03,34832
SINV-73550,CUST-13919,Chennai,2024-11-09,19721
SINV-62740,CUST-13078,Mumbai,2023-07-07,1868
SINV-69392,CUST-13078,Mumbai,2023-07-05,1921
SINV-65367,CUST-13078,Mumbai,2024-02-22,1764
SINV-87623,CUST-13078,Mumbai,2023-09-20,2119
SINV-78774,CUST-13078,Mumbai,2023-10-23,1933
SINV-30005,CUST-13078,Mumbai,2023-07-27,1711
SINV-63419,CUST-08382,Hyderabad,2025-01-04,12949
SINV-46498,CUST-08382,Hyderabad,2024-12-13,9952
SINV-86824,CUST-08382,Hyderabad,2023-12-21,10959
SINV-36277,CUST-08382,Hyderabad,2023-10-29,14756
SINV-83019,CUST-08382,Hyderabad,2024-07-01,11649
SINV-18611,CUST-08382,Hyderabad,2023-12-12,8426
SINV-18161,CUST-14562,Chennai,2023-07-27,7408
SINV-19753,CUST-14562,Chennai,2023-08-10,9180
SINV-61965,CUST-14562,Chennai,2023-08-24,4768
SINV-44688,CUST-14562,Chennai,2023-07-25,5241
SINV-17533,CUST-14562,Chennai,2023-08-21,4736
SINV-51721,CUST-03064,Hyderabad,2023-08-11,88982
SINV-17028,CUST-03064,Hyderabad,2023-10-15,53041
SINV-73380,CUST-03064,Hyderabad,2023-07-15,106476
SINV-12572,CUST-03064,Hyderabad,2023-08-29,93346
SINV-63790,CUST-03064,Hyderabad,2024-02-10,85847
SINV-46659,CUST-03064,Hyderabad,2023-11-24,94405
SINV-82715,CUST-01879,Hyderabad,2023-08-27,1604
SINV-50008,CUST-01879,Hyderabad,2023-07-22,1011
SINV-49055,CUST-01879,Hyderabad,2023-08-07,995
SINV-79403,CUST-01879,Hyderabad,2023-07-12,1839
SINV-36295,CUST-01879,Hyderabad,2023-08-27,1049
SINV-46831,CUST-01879,Hyderabad,2023-07-30,1292
SINV-69965,CUST-02556,Hyderabad,2024-08-18,25116
SINV-10126,CUST-02556,Hyderabad,2024-09-10,39362
SINV-36853,CUST-02556,Hyderabad,2024-02-12,30631
SINV-29703,CUST-02556,Hyderabad,2025-03-13,30544
SINV-67295,CUST-02556,Hyderabad,2024-03-03,36955
SINV-64767,CUST-02556,Hyderabad,2025-04-08,30534
SINV-93656,CUST-15861,Ahmedabad,2024-04-06,8421
SINV-31646,CUST-15861,Ahmedabad,2024-03-23,4596
SINV-44074,CUST-15861,Ahmedabad,2024-03-17,5193
SINV-56372,CUST-15861,Ahmedabad,2024-05-14,5221
SINV-95841,CUST-15861,Ahmedabad,2024-06-08,7306
SINV-54074,CUST-15861,Ahmedabad,2024-09-05,8782
SINV-45494,CUST-05257,Hyderabad,2024-06-25,35131
SINV-41607,CUST-05257,Hyderabad,2024-01-23,34092
SINV-78652,CUST-05257,Hyderabad,2024-09-30,27186
SINV-51925,CUST-05257,Hyderabad,2024-03-07,17752
SINV-36767,CUST-05257,Hyderabad,2024-10-14,29469
SINV-49187,CUST-05257,Hyderabad,2024-04-25,24101
SINV-50913,CUST-04710,Chennai,2023-11-27,1251
SINV-70051,CUST-04710,Chennai,2023-10-16,2288
SINV-58256,CUST-04710,Chennai,2023-07-24,1645
SINV-49153,CUST-04710,Chennai,2023-12-27,2196
SINV-98716,CUST-04710,Chennai,2023-08-24,1317
SINV-82291,CUST-04710,Chennai,2023-07-25,1788
SINV-32374,CUST-13722,Coimbatore,2024-06-20,1598
SINV-38035,CUST-13722,Coimbatore,2024-04-16,1845
SINV-81927,CUST-13722,Coimbatore,2023-09-19,1236
SINV-83882,CUST-13722,Coimbatore,2024-07-31,1923
SINV-13579,CUST-13722,Coimbatore,2023-12-04,1771
SINV-90514,CUST-07066,Coimbatore,2024-02-11,10061
SINV-77216,CUST-07066,Coimbatore,2024-01-06,10913
SINV-30231,CUST-07066,Coimbatore,2025-01-04,16073
SINV-14307,CUST-07066,Coimbatore,2025-03-04,6996
SINV-48479,CUST-07066,Coimbatore,2024-09-04,7632
SINV-59030,CUST-07066,Coimbatore,2025-03-29,16156
SINV-99881,CUST-05715,Chennai,2024-07-05,24955
SINV-58263,CUST-05715,Chennai,2024-11-01,25616
SINV-44275,CUST-05715,Chennai,2024-06-06,30279
SINV-60706,CUST-05715,Chennai,2025-02-04,27129
SINV-21334,CUST-05715,Chennai,2024-11-26,28788
SINV-84917,CUST-08706,Mumbai,2023-08-31,4924
SINV-73547,CUST-08706,Mumbai,2023-08-02,4613
SINV-75901,CUST-08706,Mumbai,2023-08-09,9145
SINV-53696,CUST-08706,Mumbai,2023-08-06,6611
SINV-39657,CUST-08706,Mumbai,2023-08-22,4881
SINV-70985,CUST-08706,Mumbai,2023-07-06,5929
SINV-31013,CUST-11620,Hyderabad,2023-07-14,81736
SINV-53050,CUST-11620,Hyderabad,2023-08-28,61705
SINV-59148,CUST-11620,Hyderabad,2023-08-11,61833
SINV-58219,CUST-11620,Hyderabad,2023-08-29,62952
SINV-16298,CUST-11620,Hyderabad,2023-08-21,72967
SINV-10410,CUST-11620,Hyderabad,2023-07-28,73381
SINV-50131,CUST-10545,Chennai,2023-07-09,5580
SINV-86287,CUST-10545,Chennai,2023-07-26,3351
SINV-11028,CUST-10545,Chennai,2023-07-01,5642
SINV-51315,CUST-10545,Chennai,2023-07-30,4301
SINV-57971,CUST-10545,Chennai,2023-12-26,4149
SINV-43374,CUST-10545,Chennai,2023-08-13,5802
SINV-11699,CUST-14246,Coimbatore,2023-07-10,2041
SINV-68404,CUST-14246,Coimbatore,2023-07-05,3077
SINV-47995,CUST-14246,Coimbatore,2023-08-24,3135
SINV-70636,CUST-14246,Coimbatore,2023-07-16,3716
SINV-66959,CUST-14246,Coimbatore,2023-07-12,3296
SINV-54465,CUST-14246,Coimbatore,2023-07-19,3182
SINV-98539,CUST-08379,Chennai,2024-04-28,21384
SINV-61875,CUST-08379,Chennai,2024-02-23,18552
SINV-49725,CUST-08379,Chennai,2024-01-05,20214
SINV-86955,CUST-08379,Chennai,2024-05-13,21801
SINV-99986,CUST-08379,Chennai,2025-02-25,22033
SINV-44188,CUST-08379,Chennai,2024-11-28,12850
SINV-44226,CUST-09989,Mumbai,2023-11-18,13004
SINV-85629,CUST-05084,Coimbatore,2025-01-04,5921
SINV-67227,CUST-05084,Coimbatore,2024-01-27,4508
SINV-56089,CUST-05084,Coimbatore,2025-03-16,6724
SINV-85628,CUST-05084,Coimbatore,2025-01-10,5401
SINV-23074,CUST-05084,Coimbatore,2024-05-30,5554
SINV-37991,CUST-05084,Coimbatore,2025-05-05,6755
SINV-77430,CUST-03659,Ahmedabad,2023-07-04,4306
SINV-41994,CUST-03659,Ahmedabad,2023-08-24,4004
SINV-51537,CUST-03659,Ahmedabad,2023-08-06,5102
SINV-94176,CUST-03659,Ahmedabad,2023-07-05,2616
SINV-62662,CUST-03659,Ahmedabad,2024-03-07,2791
SINV-78237,CUST-03659,Ahmedabad,2023-07-19,3477
SINV-57825,CUST-08067,Chennai,2023-08-23,10065
SINV-92317,CUST-08067,Chennai,2024-06-07,16014
SINV-90632,CUST-08067,Chennai,2024-01-03,11803
SINV-58771,CUST-08323,Chennai,2023-07-14,3290
SINV-23046,CUST-08323,Chennai,2023-08-24,4807
SINV-17238,CUST-08323,Chennai,2023-08-15,2890
SINV-87700,CUST-08323,Chennai,2023-08-19,4054
SINV-41197,CUST-08323,Chennai,2023-07-03,3843
SINV-72679,CUST-10222,Ahmedabad,2024-07-21,17733
SINV-23848,CUST-10222,Ahmedabad,2024-07-27,12429
SINV-81800,CUST-10222,Ahmedabad,2025-01-16,14713
SINV-81205,CUST-10222,Ahmedabad,2024-08-11,9898
SINV-81704,CUST-10222,Ahmedabad,2025-04-16,13369
SINV-78294,CUST-10222,Ahmedabad,2024-03-11,15932
SINV-29928,CUST-05172,Coimbatore,2024-08-04,23810
SINV-69756,CUST-05172,Coimbatore,2024-03-20,25161
SINV-68623,CUST-05172,Coimbatore,2025-03-31,20179
SINV-21320,CUST-05172,Coimbatore,2024-10-24,23819
SINV-74304,CUST-05172,Coimbatore,2024-05-05,20594
SINV-42727,CUST-05172,Coimbatore,2024-10-24,22878
SINV-89388,CUST-03086,Chennai,2023-08-16,58452
SINV-61996,CUST-03086,Chennai,2023-07-30,43959
SINV-49628,CUST-05991,Hyderabad,2024-04-23,500
SINV-56542,CUST-05991,Hyderabad,2024-07-19,500
SINV-65606,CUST-05991,Hyderabad,2023-12-07,500
SINV-33448,CUST-05991,Hyderabad,2024-02-03,500
SINV-79268,CUST-05991,Hyderabad,2024-01-29,500
SINV-61763,CUST-05991,Hyderabad,2024-01-28,500
SINV-29584,CUST-03206,Mumbai,2024-02-10,11810
SINV-70701,CUST-03206,Mumbai,2024-03-01,8091
SINV-79494,CUST-03206,Mumbai,2025-05-10,13088
SINV-57382,CUST-03206,Mumbai,2024-11-23,8298
SINV-50475,CUST-03206,Mumbai,2024-07-29,10550
SINV-36133,CUST-03206,Mumbai,2024-06-06,9369
SINV-37768,CUST-06695,Mumbai,2024-11-10,21470
SINV-48954,CUST-06695,Mumbai,2024-02-03,10144
SINV-97803,CUST-06695,Mumbai,2025-04-02,13782
SINV-21164,CUST-06695,Mumbai,2024-06-22,20077
SINV-56200,CUST-06695,Mumbai,2024-08-03,10784
SINV-49061,CUST-06695,Mumbai,2024-08-15,16056
SINV-41795,CUST-11124,Coimbatore,2023-07-17,3568
SINV-36581,CUST-11124,Coimbatore,2023-08-20,5150
SINV-96294,CUST-11124,Coimbatore,2023-08-25,2741
SINV-71112,CUST-11124,Coimbatore,2023-08-02,4680
SINV-21174,CUST-11124,Coimbatore,2023-08-09,4825
SINV-58683,CUST-11124,Coimbatore,2023-08-13,4367
SINV-55854,CUST-05005,Coimbatore,2024-06-09,75326
SINV-69380,CUST-05005,Coimbatore,2024-05-27,55427
SINV-30958,CUST-05393,Hyderabad,2024-03-29,1319
SINV-62177,CUST-05393,Hyderabad,2024-08-14,1426
SINV-18103,CUST-05393,Hyderabad,2024-09-02,876
SINV-63277,CUST-05393,Hyderabad,2024-07-23,968
SINV-50193,CUST-05393,Hyderabad,2024-02-25,905
SINV-21445,CUST-05393,Hyderabad,2024-09-04,1092
SINV-23854,CUST-07553,Chennai,2024-02-23,1965
SINV-72804,CUST-07553,Chennai,2023-11-09,2916
SINV-99693,CUST-07553,Chennai,2024-11-11,1624
SINV-27384,CUST-07553,Chennai,2024-04-09,2032
SINV-29322,CUST-16150,Ahmedabad,2023-10-20,15319
SINV-83859,CUST-16150,Ahmedabad,2024-10-05,15923
SINV-13785,CUST-16150,Ahmedabad,2024-06-05,13168
SINV-25610,CUST-16150,Ahmedabad,2024-09-12,28756
SINV-73461,CUST-16150,Ahmedabad,2023-09-30,29543
SINV-70952,CUST-16150,Ahmedabad,2024-02-02,13610
SINV-61655,CUST-10389,Ahmedabad,2024-12-17,19058
SINV-80814,CUST-10389,Ahmedabad,2024-12-16,21873
SINV-72653,CUST-10389,Ahmedabad,2024-11-01,15278
SINV-47606,CUST-10389,Ahmedabad,2024-07-24,13529
SINV-92693,CUST-10389,Ahmedabad,2025-05-12,18306
SINV-56915,CUST-10389,Ahmedabad,2024-04-14,23125
SINV-35711,CUST-01779,Mumbai,2024-02-19,31973
SINV-26758,CUST-01779,Mumbai,2023-08-11,32404
SINV-22805,CUST-01779,Mumbai,2023-07-29,25439
SINV-82185,CUST-01779,Mumbai,2023-08-17,20892
SINV-30635,CUST-01779,Mumbai,2023-12-02,19384
SINV-53353,CUST-15630,Chennai,2025-05-15,9130
SINV-56579,CUST-15630,Chennai,2024-10-02,9375
SINV-87368,CUST-15630,Chennai,2024-11-25,5538
SINV-26320,CUST-15630,Chennai,2024-07-13,4435
SINV-59534,CUST-15630,Chennai,2024-08-31,6408
SINV-17666,CUST-15630,Chennai,2025-06-05,5479
SINV-52747,CUST-04498,Coimbatore,2023-07-06,1227
SINV-71919,CUST-04498,Coimbatore,2023-07-01,1203
SINV-20680,CUST-04498,Coimbatore,2024-02-04,1312
SINV-69013,CUST-04498,Coimbatore,2023-08-10,1100
SINV-47775,CUST-04498,Coimbatore,2023-08-07,1018
SINV-70515,CUST-04498,Coimbatore,2023-09-21,835
SINV-21566,CUST-11832,Mumbai,2024-11-27,29787
SINV-64716,CUST-11832,Mumbai,2024-07-19,39167
SINV-64402,CUST-11832,Mumbai,2024-01-20,56536
SINV-70991,CUST-11832,Mumbai,2023-12-27,52585
SINV-44682,CUST-11832,Mumbai,2024-07-16,27182
SINV-77892,CUST-11832,Mumbai,2024-12-02,29382
SINV-48786,CUST-04811,Mumbai,2024-05-09,15492
SINV-80139,CUST-04811,Mumbai,2024-05-22,14310
SINV-16034,CUST-04811,Mumbai,2024-07-02,16445
SINV-86304,CUST-04524,Mumbai,2025-06-06,11196
SINV-56444,CUST-04524,Mumbai,2024-12-04,12409
SINV-28665,CUST-04524,Mumbai,2025-06-01,9249
SINV-32634,CUST-04524,Mumbai,2024-04-28,6068
SINV-88322,CUST-04524,Mumbai,2025-06-14,11189
SINV-58018,CUST-04524,Mumbai,2025-03-16,10477
SINV-10986,CUST-11522,Coimbatore,2024-09-08,33392
SINV-87133,CUST-02782,Ahmedabad,2024-02-02,2791
SINV-71551,CUST-02782,Ahmedabad,2024-05-26,2045
SINV-87777,CUST-02782,Ahmedabad,2023-12-03,2176
SINV-95589,CUST-02782,Ahmedabad,2024-01-12,1776
SINV-56943,CUST-02782,Ahmedabad,2025-04-05,1587
SINV-10489,CUST-02782,Ahmedabad,2023-12-14,2967
SINV-91455,CUST-03295,Coimbatore,2024-03-04,16338
SINV-41967,CUST-03295,Coimbatore,2024-08-14,15978
SINV-32267,CUST-03295,Coimbatore,2024-05-14,9043
SINV-24443,CUST-03295,Coimbatore,2024-02-14,12600
SINV-80604,CUST-03295,Coimbatore,2024-12-15,10685
SINV-91183,CUST-03295,Coimbatore,2025-03-01,10836
SINV-95203,CUST-10718,Coimbatore,2023-07-23,19261
SINV-81538,CUST-10718,Coimbatore,2024-02-27,15300
SINV-65920,CUST-10718,Coimbatore,2023-12-12,23876
SINV-84916,CUST-10718,Coimbatore,2024-05-25,24476
SINV-80483,CUST-10718,Coimbatore,2023-08-13,17728
SINV-66674,CUST-10718,Coimbatore,2024-03-10,25738
SINV-86246,CUST-02763,Chennai,2025-02-16,1145
SINV-32075,CUST-02763,Chennai,2024-04-22,830
SINV-36589,CUST-02763,Chennai,2024-09-16,981
SINV-83092,CUST-02763,Chennai,2024-10-15,1093
SINV-30823,CUST-02763,Chennai,2024-08-10,778
SINV-49615,CUST-02763,Chennai,2024-06-29,736
SINV-47476,CUST-03948,Coimbatore,2024-12-26,2047
SINV-26022,CUST-03948,Coimbatore,2024-11-24,2496
SINV-59410,CUST-03948,Coimbatore,2024-11-27,3235
SINV-50745,CUST-03948,Coimbatore,2025-02-18,1935
SINV-11047,CUST-01132,Coimbatore,2024-03-14,762
SINV-36202,CUST-01132,Coimbatore,2024-05-15,674
SINV-54395,CUST-01132,Coimbatore,2024-11-20,824
SINV-55163,CUST-01132,Coimbatore,2024-04-28,1035
SINV-69316,CUST-01132,Coimbatore,2024-12-07,818
SINV-72211,CUST-01132,Coimbatore,2024-04-22,1279
SINV-82311,CUST-04882,Mumbai,2024-10-17,15146
SINV-13580,CUST-04882,Mumbai,2024-10-15,7134
SINV-99741,CUST-04882,Mumbai,2023-09-27,8756
SINV-47132,CUST-08949,Hyderabad,2024-02-15,45183
SINV-51534,CUST-08949,Hyderabad,2025-04-05,59390
SINV-14721,CUST-08949,Hyderabad,2024-03-12,52227
SINV-14636,CUST-08949,Hyderabad,2024-10-23,63395
SINV-82231,CUST-08949,Hyderabad,2025-01-28,48960
SINV-26674,CUST-08949,Hyderabad,2025-03-29,66769
SINV-97813,CUST-09300,Coimbatore,2023-08-23,17414
SINV-61604,CUST-10661,Coimbatore,2023-07-03,13499
SINV-46994,CUST-10661,Coimbatore,2024-06-21,20531
SINV-70115,CUST-10661,Coimbatore,2024-01-02,23982
SINV-55090,CUST-10661,Coimbatore,2024-01-13,21261
SINV-25406,CUST-10661,Coimbatore,2023-10-12,13558
SINV-67852,CUST-10661,Coimbatore,2023-10-16,12382
SINV-90748,CUST-08918,Chennai,2024-08-05,49081
SINV-49541,CUST-08918,Chennai,2024-03-03,33265
SINV-40149,CUST-08918,Chennai,2024-10-07,34348
SINV-63991,CUST-08918,Chennai,2024-10-18,24458
SINV-41788,CUST-08918,Chennai,2024-11-09,51489
SINV-23819,CUST-08918,Chennai,2024-04-23,51696
SINV-94243,CUST-07653,Mumbai,2023-07-07,7496
SINV-60017,CUST-07653,Mumbai,2023-08-29,10848
SINV-13820,CUST-07653,Mumbai,2023-09-28,7465
SINV-39712,CUST-07653,Mumbai,2023-08-08,8580
SINV-19600,CUST-07653,Mumbai,2023-07-30,11914
SINV-62382,CUST-07653,Mumbai,2023-08-14,11804
SINV-63056,CUST-04904,Ahmedabad,2024-05-20,17911
SINV-83222,CUST-04904,Ahmedabad,2024-10-13,12744
SINV-41705,CUST-04904,Ahmedabad,2025-02-14,16756
SINV-81079,CUST-04904,Ahmedabad,2025-01-21,18462
SINV-45028,CUST-04904,Ahmedabad,2025-03-24,18034
SINV-49554,CUST-14007,Hyderabad,2024-06-21,35841
SINV-72073,CUST-14007,Hyderabad,2023-07-19,34746
SINV-40714,CUST-14007,Hyderabad,2024-07-22,52412
SINV-93805,CUST-14007,Hyderabad,2023-10-30,37934
SINV-14786,CUST-14007,Hyderabad,2023-09-16,49819
SINV-17461,CUST-14007,Hyderabad,2024-07-13,64179
SINV-39234,CUST-03974,Coimbatore,2024-10-20,22090
SINV-83400,CUST-03974,Coimbatore,2024-05-22,29297
SINV-66829,CUST-01798,Coimbatore,2023-07-20,3434
SINV-60995,CUST-01798,Coimbatore,2023-08-19,4770
SINV-87460,CUST-01798,Coimbatore,2023-07-06,3512
SINV-48082,CUST-01798,Coimbatore,2023-08-28,4159
SINV-43233,CUST-01798,Coimbatore,2023-08-07,3653
SINV-41407,CUST-01798,Coimbatore,2023-08-10,4560
SINV-18151,CUST-09337,Ahmedabad,2023-07-12,16359
SINV-42790,CUST-09337,Ahmedabad,2023-07-28,9967
SINV-41736,CUST-09337,Ahmedabad,2023-07-21,9238
SINV-23790,CUST-09337,Ahmedabad,2023-10-14,8091
SINV-21822,CUST-09337,Ahmedabad,2023-08-11,15716
SINV-11272,CUST-09337,Ahmedabad,2023-08-15,13712
SINV-14442,CUST-05828,Chennai,2023-08-05,10250
SINV-59426,CUST-04601,Mumbai,2023-07-23,70756
SINV-33858,CUST-04601,Mumbai,2023-08-10,75015
SINV-86339,CUST-04601,Mumbai,2023-08-18,76704
SINV-32404,CUST-09379,Coimbatore,2024-04-05,5289
SINV-46392,CUST-09379,Coimbatore,2024-05-05,6780
SINV-30005,CUST-09379,Coimbatore,2023-07-13,5905
SINV-68322,CUST-09379,Coimbatore,2024-05-05,5747
SINV-39181,CUST-11019,Ahmedabad,2023-09-21,3641
SINV-28269,CUST-11019,Ahmedabad,2023-08-24,4208
SINV-39996,CUST-11019,Ahmedabad,2024-04-09,6453
SINV-26536,CUST-11019,Ahmedabad,2023-07-28,6010
SINV-48019,CUST-11019,Ahmedabad,2023-11-05,5590
SINV-94029,CUST-02981,Coimbatore,2024-08-11,1970
SINV-63332,CUST-02981,Coimbatore,2024-09-07,1831
SINV-36077,CUST-02981,Coimbatore,2024-06-26,3277
SINV-31350,CUST-02981,Coimbatore,2024-08-21,3028
SINV-20985,CUST-02981,Coimbatore,2024-06-08,2112
SINV-56638,CUST-02981,Coimbatore,2024-06-06,3115
SINV-73902,CUST-09440,Coimbatore,2024-05-31,17417
SINV-90681,CUST-09440,Coimbatore,2024-12-29,19429
SINV-28478,CUST-09440,Coimbatore,2024-03-18,37929
SINV-73143,CUST-09440,Coimbatore,2024-12-11,32524
SINV-15024,CUST-09440,Coimbatore,2024-06-06,25958
SINV-93970,CUST-09440,Coimbatore,2024-11-26,29342
SINV-12435,CUST-11665,Chennai,2025-05-30,19228
SINV-44442,CUST-11665,Chennai,2024-10-15,34606
SINV-38308,CUST-11665,Chennai,2024-05-13,20355
SINV-88121,CUST-11665,Chennai,2024-03-20,36294
SINV-74526,CUST-14459,Mumbai,2024-05-04,5250
SINV-97480,CUST-14459,Mumbai,2024-05-05,11001
SINV-35856,CUST-14459,Mumbai,2024-12-05,9677
SINV-39038,CUST-14459,Mumbai,2025-03-09,10787
SINV-96941,CUST-14459,Mumbai,2024-07-18,9788
SINV-32434,CUST-14459,Mumbai,2025-03-19,9574
SINV-44776,CUST-13657,Chennai,2025-01-21,3482
SINV-76649,CUST-13657,Chennai,2024-05-24,2959
SINV-20316,CUST-13037,Chennai,2024-03-09,6801
SINV-82986,CUST-13037,Chennai,2024-07-25,9862
SINV-39251,CUST-13037,Chennai,2023-12-10,7096
SINV-74575,CUST-13037,Chennai,2024-05-20,9995
SINV-47497,CUST-13037,Chennai,2024-10-10,8125
SINV-26514,CUST-13037,Chennai,2024-12-10,10793
SINV-26904,CUST-09889,Coimbatore,2024-01-11,1565
SINV-38245,CUST-09889,Coimbatore,2024-03-13,1981
SINV-17059,CUST-09889,Coimbatore,2024-05-30,1584
SINV-86689,CUST-09889,Coimbatore,2024-10-28,2471
SINV-87836,CUST-09889,Coimbatore,2024-01-15,2682
SINV-88207,CUST-09889,Coimbatore,2025-01-14,3053
SINV-95485,CUST-00202,Coimbatore,2025-01-21,9214
SINV-36937,CUST-00202,Coimbatore,2024-01-03,6574
SINV-89236,CUST-00202,Coimbatore,2025-02-10,9644
SINV-86878,CUST-00202,Coimbatore,2024-02-26,7127
SINV-27630,CUST-00202,Coimbatore,2025-03-06,6936
SINV-30948,CUST-00202,Coimbatore,2025-02-20,13139
SINV-99683,CUST-04636,Chennai,2024-11-30,9497
SINV-84942,CUST-04636,Chennai,2025-02-17,8626
SINV-32875,CUST-04636,Chennai,2024-02-06,12283
SINV-29143,CUST-04636,Chennai,2024-11-05,5387
SINV-59631,CUST-04636,Chennai,2024-05-27,7550
SINV-53681,CUST-04636,Chennai,2023-12-27,12095
SINV-30447,CUST-00399,Mumbai,2023-07-03,1638
SINV-26525,CUST-00399,Mumbai,2023-08-10,2411
SINV-63297,CUST-00399,Mumbai,2023-08-14,2813
SINV-53643,CUST-00399,Mumbai,2023-08-05,1961
SINV-61810,CUST-00399,Mumbai,2023-08-23,1848
SINV-19752,CUST-00399,Mumbai,2024-02-14,2296
SINV-31892,CUST-04353,Ahmedabad,2023-12-11,4792
SINV-90079,CUST-04353,Ahmedabad,2023-07-21,6382
SINV-71918,CUST-04353,Ahmedabad,2024-02-17,3841
SINV-40526,CUST-09032,Chennai,2024-07-24,21547
SINV-42531,CUST-09032,Chennai,2024-05-23,15677
SINV-99783,CUST-09032,Chennai,2024-04-10,14251
SINV-71603,CUST-09032,Chennai,2024-03-11,23448
SINV-48990,CUST-09032,Chennai,2024-04-25,12106
SINV-67945,CUST-09032,Chennai,2024-08-14,23029
SINV-83393,CUST-11359,Hyderabad,2023-10-05,14781
SINV-62882,CUST-11359,Hyderabad,2023-07-23,10438
SINV-92805,CUST-11359,Hyderabad,2023-08-28,11152
SINV-97781,CUST-11359,Hyderabad,2023-08-27,7274
SINV-89437,CUST-11359,Hyderabad,2023-09-08,7795
SINV-60385,CUST-11359,Hyderabad,2023-11-14,12901
SINV-99595,CUST-01108,Hyderabad,2025-04-28,8494
SINV-70279,CUST-01108,Hyderabad,2025-01-12,6787
SINV-95760,CUST-01108,Hyderabad,2024-03-11,8583
SINV-75680,CUST-01108,Hyderabad,2024-12-29,6859
SINV-91142,CUST-01108,Hyderabad,2025-04-12,8418
